"text","text_en","cmp_code","eu_code"
"We will offer further flexibility for high-performance authorities, with reformed inspections and more local discretion to encourage civic renewal.",NA,"704",NA
"We consulted last year on a range of reforms aimed at enabling councils to deliver key local services on the basis of transparent, stable and adequate funding.",NA,"704",NA
"These remain our aims.",NA,"704",NA
"We will give new freedoms to local authorities to enable them to invest in local capital projects.",NA,"704",NA
"Labour believes that local quality of life issues – from litter to parks – are vital issues, not peripheral.",NA,"501",NA
"We will pilot home zones, redesigning local areas to enhance safety and the quality of the local neighbourhood.",NA,"501",NA
"Local authorities should have the incentive and means to improve the local environment by recycling local fines into a local environment fund.",NA,"501",NA
"Our ambition is the development of active, intouch local government, serving the people.",NA,"301",NA
"We support the introduction of elected mayors for our cities, which is why every local council now has the power to ballot citizens for a mayor.",NA,"301",NA
"Regional government",NA,NA,NA
"Some functions are best tackled at the regional level.",NA,"000",NA
"Economic development is the core of regional policy today.",NA,"305",NA
"In our first term, we have created RDAs to drive regional economic development.",NA,"305",NA
"Regional chambers have been set up to provide some accountability for regional economic decision-making.",NA,"305",NA
"We are committed, as RDAs take on more power, to enhance the scrutiny functions of regional chambers.",NA,"301",NA
"For some regions this degree of political representation will be sufficient.",NA,"301",NA
"However, in other parts of the country there may be a stronger sense of regional identity and a desire for a regional political voice.",NA,"301",NA
"In 1997 we said that provision should be made for directly elected regional government to go ahead in regions where people decided in a referendum to support it and where predominantly unitary local government is established.",NA,"301",NA
"This remains our commitment.",NA,"301",NA
"The nations of the UK",NA,NA,NA
"Devolution has strengthened the UK, preserving the union on the basis of a fairer partnership.",NA,"301",NA
"The nationalist lie has also been exposed: the UK is strong enough and flexible enough to devolve power while retaining the benefits of staying together.",NA,"301",NA
"The Scottish Parliament and the Welsh Assembly have put power in the hands of local people.",NA,"301",NA
"In Scotland the Parliament has power over primary legislation.",NA,"301",NA
"In Wales we will build on the already successful legislative partnership with the Assembly, and continue to enact specific legislation for Wales, where appropriate.",NA,"301",NA
"The UK Parliament makes the essential financial allocations to all devolved bodies.",NA,"301",NA
"English MPs make up 85 per cent of the UK Parliament so there is no case for threatening the unity of the UK with an English Parliament or the denial of voting rights to Scottish, Welsh and Northern Ireland’s MPs at Westminster.",NA,"301",NA
"Northern Ireland",NA,NA,NA
"We have made working for peace in Northern Ireland a priority.",NA,"106",NA
"The Good Friday Agreement was overwhelmingly supported by the people of Northern Ireland and in the Republic of Ireland.",NA,"106",NA
"While it has not brought a perfect peace, and while the peace process has not been smooth, it has made life immeasurably better.",NA,"106",NA
"Northern Ireland now has its own Assembly and Executive.",NA,"301",NA
"They have produced their first programme for government and first budget on a cross-community basis.",NA,"301",NA
"The security situation has been transformed.",NA,"106",NA
"People can walk again on the streets of Belfast free from fear.",NA,"106",NA
"Troops no longer patrol in most of the province.",NA,"106",NA
"And the number of murders has been drastically reduced.",NA,"106",NA
"We will build on these foundations to ensure that the Good Friday Agreement is implemented in full and the new institutions take root.",NA,"605",NA
"We will establish a modern, responsive and fully accountable police service properly representative of the two main traditions in Northern Ireland and enjoying their trust and support.",NA,"605",NA
"And we will bring about the key reforms in the civil and criminal justice system which secure the respect and trust of both traditions.",NA,"605",NA
"Parliamentary reform",NA,NA,NA
"The House of Commons is now more representative than ever before, yet only one in five MPs is a woman.",NA,"305",NA
"Labour increased women’s representation five-fold in the 1997 Parliament through all-women shortlists.",NA,"305",NA
"We are committed, through legislation, to allow each party to make positive moves to increase the representation of women.",NA,"706",NA
"Labour will continue to modernise the procedures of the House of Commons so it can effectively fulfil its functions of representation and scrutiny.",NA,"303",NA
"The government has introduced major innovations in the electoral systems used in the UK – for the devolved administrations, the European Parliament, and the London Assembly.",NA,"303",NA
"The Independent Commission on the Voting System made proposals for electoral reform at Westminster.",NA,"303",NA
"We will review the experience of the new systems and the Jenkins report to assess whether changes might be made to the electoral system for the House of Commons.",NA,"303",NA
"A referendum remains the right way to agree any change for Westminster.",NA,"303",NA
"We are committed to completing House of Lords reform, including removal of the remaining hereditary peers, to make it more representative and democratic, while maintaining the House of Commons’ traditional primacy.",NA,"303",NA
"We have given our support to the report and conclusions of the Wakeham Commission, and will seek to implement them in the most effective way possible.",NA,"303",NA
"Labour supports modernisation of the House of Lords’ procedures to improve its effectiveness.",NA,"303",NA
"We will put the independent Appointments Commission on a statutory footing.",NA,"303",NA
"Whitehall",NA,NA,NA
"Our civil service is world-renowned for its independence.",NA,"303",NA
"Labour is committed to maintaining the political impartiality of the civil service.",NA,"303",NA
"But it needs reform to make it more effective and more entrepreneurial.",NA,"303",NA
"There have been important reforms already.",NA,"303",NA
"We want to take further radical steps to ensure the civil service has the skills base necessary to meet the challenges set out in this manifesto.",NA,"303",NA
"Equal rights for all, proper enforcement of the law, and reformed structures of self-government: these are the foundations of a strong civic society.",NA,"503",NA
"Labour offers opportunity with responsibility – the right combination for Britain in the 21st century.",NA,"305",NA
"How Labour is tackling crime:",NA,NA,NA
"by increasing police funding by 20 per cent over the next three years, and taking police numbers to record levels",NA,"605",NA
"by targeting investment on fighting crime in the highest-risk areas and tough targets to reduce car crimes, burglaries and robberies",NA,"605",NA
"by cracking down on local disorder and anti-social behaviour through local partnerships and measures to deal with the ‘yob culture’",NA,"605",NA
"by implementing our ten-year strategy to tackle drugs, including tougher punishments for dealers",NA,"605",NA
"by reforming the criminal justice system to deal with persistent offenders and ensuring the victims of crime have a greater say",NA,"605",NA
"by tackling the causes of crime through measures like the New Deal and action on truancy",NA,"605",NA
"5. Britain strong in the world",NA,NA,NA
"Our ten-year goals:",NA,NA,NA
"Europe to have the most competitive knowledge-based economies in the world, as British ideas lead a reformed and enlarged Europe.",NA,"108",NA
"Delivering Kyoto and international development targets, as we help tackle climate change and global poverty.",NA,"107",NA
"Our next steps:",NA,NA,NA
"- Lead economic reform in Europe.",NA,"108",NA
"- Work for the re-start of world trade talks.",NA,"107",NA
"- Strong, effective and responsive armed forces.",NA,"104",NA
"- Raise international aid towards the UN target.",NA,"107",NA
"- Be the first country to introduce greenhouse gas trading to cut pollution.",NA,"501",NA
"Britain needs a government ready to stand up for our interests and values.",NA,"000",NA
"We have a ten-year vision for British foreign policy: a leading player in Europe, our alliance with the USA strengthened, using our global connections to help Britain and tackle global problems.",NA,"107",NA
"Unlike the Conservatives, we see Europe as an opportunity not a threat.",NA,"305",NA
"Because we participate fully, we are able to work with our partners to shape an EU agenda that advances our national interests.",NA,"108",NA
"We will put democratically elected national governments in the driving seat of EU policy.",NA,"108",NA
"Our ten-year goal is to work with our partners for Europe to have the most competitive knowledge-based economies in the world.",NA,"108",NA
"We hold to our promise: no membership of the single currency without the consent of the British people in a referendum.",NA,"202",NA
"Britain has some of the best armed forces in the world.",NA,"000",NA
"With Labour, they are being developed to meet the challenges of the post-Cold War world.",NA,"305",NA
"Labour is committed to lead the development of a comprehensive agenda for poverty reduction and sustainable development.",NA,"107",NA
"We want to mobilise the international community to deliver the International Development Targets, generate growth and equity in developing countries, and help them benefit from global economic integration.",NA,"107",NA
"We are convinced of the science of global warming.",NA,"501",NA
"We pledge to meet tough national targets for environmental protection, and we will work at international level to halt and reverse climate change.",NA,"501",NA
"We face a choice between an inward-looking chauvinism that leads to isolation and a modern patriotism where the British national interest is pursued through international engagement.",NA,"305",NA
"Reform in Europe",NA,NA,NA
"Europe is changing.",NA,"000",NA
"Economic reform is under way in the European Union, with over two million new jobs created last year.",NA,"000",NA
"Many new members are going to join the EU.",NA,"000",NA
"Co-operation is being extended in defence and security policy.",NA,"000",NA
"A new way of conducting EU business has been born – comparing best practice to share the benefits of diversity in order to reduce over-reliance on centralised regulation.",NA,"000",NA
"We face a very simple question.",NA,"000",NA
"Do we want to be part of the change, influencing its direction? Or do we want to opt out? We have spent 50 years on the margins; it is time to make the most of our membership.",NA,"108",NA
"We have seen the alternative.",NA,"305",NA
"By 1997 Britain had retreated into itself: business was global, people travelled and worked around the world, our culture was open to new ideas, yet our government was closing itself off.",NA,"305",NA
"And Britain got a worse deal.",NA,"305",NA
"Because they were backward looking and divided on Europe, the Conservatives were weak and ineffective in Europe.",NA,"305",NA
"And because of their weakness in Europe, Britain lost influence around the world.",NA,"305",NA
"We lost our say over decisions that affected our lives.",NA,"305",NA
"In the last four years we have seen the benefits of engagement.",NA,"305",NA
"Our rebate has been protected and our contributions are falling to similar levels as France and Italy.",NA,"305",NA
"The Labour model of defence co-operation – giving Europe the option to act where NATO chooses not to – has won through.",NA,"305",NA
"Economic reform is now helping the European economy.",NA,"305",NA
"The veto on crucial issues of national sovereignty, such as tax, is safe.",NA,"305",NA
"All this happened only because Labour had the strength to get involved, argue for its ideas, and persuade others to follow us.",NA,"305",NA
"Labour believes that Europe brings benefits for Britain, and a Europe reformed by British ideas, working with our MEPs, will be even better for Britain.",NA,"305",NA
"Together with virtually all other European countries we do not support a United States of Europe.",NA,"108",NA
"But we do believe a Europe made up of nation states and offering a unique blend of inter-governmental co-operation where possible and integration where necessary, can be a major force for good – for its own members and in the wider world.",NA,"108",NA
"We want to take Europe forward, to meet British needs.",NA,"108",NA
"A Europe of prosperity",NA,NA,NA
"Europe is a crucial market, accounting for more than half of our trade.",NA,"108",NA
"Britain has secured a shift in economic policy in Europe – away from harmonisation of rules and towards a system based on dynamic markets allied to comparison and promotion of best practice.",NA,"108",NA
"The key priorities are: to deliver more choice and lower prices through liberalisation of financial services and utilities; to promote business development with a common EU patent and cuts in red tape; to develop our common research effort in frontier technologies like bioscience; to cut delays and fares by establishing an integrated Air Traffic Control system for Europe; and to develop effective labour market policy to tackle unemployment in dialogue with the social partners.",NA,"108",NA
"We support efforts being made across the EU to reform welfare states, modernise social partnership and advance social inclusion.",NA,"108",NA
"EU state aid policy should bear down on aids that distort the single market while supporting economic modernisation.",NA,"108",NA
"We will keep the veto on vital matters of national sovereignty, such as tax and border controls.",NA,"108",NA
"Trade has been a vital source of prosperity for Europe’s citizens.",NA,"108",NA
"Our vision is of an open European economy.",NA,"108",NA
"That requires a genuine single market, in an open world trading system.",NA,"108",NA
"A wider Europe",NA,NA,NA
"New countries joining the EU will give Britain a bigger market and Europe a bigger voice.",NA,"000",NA
"Membership will help guarantee the freedoms of the new democracies in central and eastern Europe.",NA,"000",NA
"Labour is pledged to do all it can to enable the first group of applicant countries to join in time to take part in the next European Parliamentary elections in 2004.",NA,"108",NA
"It is vital we ratify the Treaty of Nice which is essential to enlargement; Labour in government will do so.",NA,"305",NA
"The Conservatives have said they will insist on tr ying to renegotiate Europe’s treaties at the first summit after the election.",NA,"305",NA
"No other country agrees with this.",NA,"305",NA
"That means that a Conservative government would either have to back down in the face of opposition, or take Britain out of Europe altogether with disastrous consequences for Britain.",NA,"305",NA
"Our argument is that if Britain is stronger in Europe, it will be stronger in the rest of the world.",NA,"107",NA
"We reject the view of those who say we must choose between Europe and the USA.",NA,"305",NA
"We shall remain the USA’s firm ally and friend; but we are not going to turn our backs on Europe.",NA,"108",NA
"The USA and Europe account for ten per cent of world population but 60 per cent of global GDP; working together we can tackle many problems and spread the benefits of freedom, peace and prosperity.",NA,"108",NA
"A Europe of the future",NA,NA,NA
"The main sources of popular legitimacy in Europe remain national governments and parliaments.",NA,"108",NA
"So national governments should be seen to be setting the agenda of the EU, with the European Council setting the EU’s priorities, a strong independent Commission ensuring that the European interest is heard and enforced, and an effective European Parliament improving draft legislation and holding the Commission to account.",NA,"108",NA
"Labour wants the next Inter-governmental Conference in 2004 to address public concerns about the way the EU works, spelling out in a clear statement of principles what should and should not be done at European level.",NA,"108",NA
"Labour supports a stronger role for national parliaments in European affairs, for example in a second chamber of the European Parliament, with a particular remit to oversee the division of competences.",NA,"108",NA
"We will also insist that the Commission completes its internal reform programme.",NA,"108",NA
"Defence",NA,NA,NA
"Britain’s national security is based on the mutual support that comes from membership of NATO.",NA,"104",NA
"That will not change.",NA,"104",NA
"And although Britain has rarely been more secure from foreign invasion, there are new threats to our people from crime and terrorism.",NA,"107",NA
"Instability around the world can affect us directly and we have a global responsibility to play our part in reducing international conflict, controlling the spread of weapons of mass destruction, and contributing to international peace-keeping and peace-making operations.",NA,"107",NA
"To enable the European Union to act where NATO chooses not to, the EU should improve its military capabilities for humanitarian, peace-keeping and crisis management tasks.",NA,"106",NA
"Our armed forces are the best in the world at fighting if they have to, and keeping the peace where they can.",NA,"106",NA
"Labour is committed to investing more in real terms in our armed services over the next three years, the first year-on-year real increase in funds for over a decade.",NA,"104",NA
"An important part of that investment will be in better service accommodation.",NA,"104",NA
"We are determined to recruit and retain the best people, from all walks of life and all backgrounds.",NA,"104",NA
"We will look after the interests of Britain’s veterans.",NA,"706",NA
"We have doubled funding for research on Gulf War illnesses, and will continue this important work.",NA,"104",NA
"In 1997 Labour promised a strategic defence review.",NA,"305",NA
"Today, that review is admired around the world for its clarity, efficiency and foresight.",NA,"305",NA
"We need more mobile and more flexible armed forces, with the ability to project force at distance and speed, to work closely with other nations and international bodies, and to fight and keep the peace.",NA,"104",NA
"We have shown what this means in practice in Kosovo and Sierra Leone, and our servicemen and women have responded magnificently.",NA,"104",NA
"We are determined to maximise resources for frontline use by disposing of surplus spares and promoting smart procurement and efficiency savings.",NA,"104",NA
"The European Defence Initiative is an important part of our defence policy.",NA,"104",NA
"Europe spends two-thirds as much as the US on defence, but gets only a fraction of its effectiveness.",NA,"104",NA
"European nations need to modernise their armed forces for rapid and flexible deployment.",NA,"104",NA
"Improved EU military capabilities will not be separate from NATO structures and would only be deployed where NATO as a whole chooses not to engage.",NA,"104",NA
"The launch of an EU operation will follow a unanimous decision, with each member state free to decide whether to take part.",NA,"104",NA
"We support Trident, Britain’s minimum nuclear deterrent.",NA,"104",NA
"The Nuclear Non- Proliferation Treaty commits us to work for the global elimination of nuclear weapons.",NA,"104",NA
"We are enthusiastic signatories to the Comprehensive Test Ban Treaty, whose coming into force will impede nuclear proliferation, and we want to see the USA and Russia continue to reduce their nuclear stockpiles.",NA,"104",NA
"We recognise the new dangers posed by the proliferation of nuclear, chemical and biological weapons, and the need to combat them.",NA,"104",NA
"Nuclear arms reductions and proliferation controls remain an important part of defence and security policy.",NA,"104",NA
"We will seek effective inspections against the development of chemical and biological weapons.",NA,"104",NA
"We will encourage the US to consult closely with NATO allies on its ideas for missile defence, and to pursue dialogue with Russia on a new framework for strategic arms control that will encourage further cuts in nuclear weapons.",NA,"104",NA
"The British defence industry is a vital part of our economy, sustaining some 350,000 high-technology jobs.",NA,"104",NA
"We will continue to work closely with our best companies to get the best equipment for our armed forces – a good deal for the taxpayer as well as a secure future for high-technology jobs.",NA,"104",NA
"The UK has introduced the most open report on arms exports of any European nation and has led the EU to adopt a code of conduct on arms sales.",NA,"104",NA
"Labour will lead efforts to control the trade in small arms, and work for a comprehensive action plan at this year’s UN conference on small arms, including an international arms surrender fund to provide development aid in exchange for firearms.",NA,"107",NA
"We will legislate to modernise the regulation of arms exports, with a licensing system to control the activities of arms brokers and traffickers wherever they are located.",NA,"605",NA
"We will work with EU applicant countries to strengthen their capacity to control legal and illicit arms transfers.",NA,"108",NA
"The modern world",NA,NA,NA
"Britain belongs to a unique range of influential global organisations, giving us responsibilities and opportunities.",NA,"000",NA
"Labour will stand up for Britain.",NA,"305",NA
"• At the UN, where we support a more modern and representative Security Council, with more effective peace-keeping.",NA,"106",NA
"• At the Group of 7 leading industrialised countries, where we will stay at the forefront of efforts to promote development.",NA,"107",NA
"• In the Commonwealth, where we will work to promote human rights and bridge the digital divide.",NA,"101",NA
"We will argue for an early, comprehensive world trade round, to the benefit of industrialised and developing countries alike.",NA,"107",NA
"The World Trade Organisation must be reformed, not rejected.",NA,"107",NA
"We will support fairer terms of trade for developing countries, and a reduction in protectionism in the developed world in areas such as agriculture.",NA,"107",NA
"We will continue to help developing countries exercise their rights within the WTO.",NA,"107",NA
"We support the promotion of higher labour standards around the world, as well as respect for the environment, as we expand world trade.",NA,"107",NA
"The International Labour Organisation (ILO) is the place to set labour standards, but we believe there should be closer co-operation between the ILO and WTO through the creation of a joint standing forum of the two organisations.",NA,"107",NA
"We are committed to encouraging universal observance of human rights.",NA,"107",NA
"Governments that are democratically elected will be firmer allies for peace; open societies that respect individual freedom will be more reliable trade partners.",NA,"106",NA
"Labour will be a friend of those denied human rights and a supporter of steps to strengthen them.",NA,"107",NA
"Labour has played a leading role in bringing war criminals, notably from former Yugoslavia, to justice, and in establishing a permanent court to try war crimes.",NA,"107",NA
"We will work to make the International Criminal Court a reality, with Britain as one of its first members.",NA,"107",NA
"International development",NA,NA,NA
"In 1997 Labour pledged to give new priority to tackling global poverty.",NA,"305",NA
"Four years on, there have been real achievements – a cabinet minister heads an internationally respected department, the aid budget has been substantially raised, and tied aid abolished.",NA,"305",NA
"Britain is playing a leading world role on debt relief, education, HIV/AIDS, and in responding to humanitarian disasters.",NA,"305",NA
"With strong UK leadership, the international development effort is now increasingly focused on poverty reduction.",NA,"305",NA
"This is morally right, but also in our interest.",NA,"305",NA
"Many of the world’s biggest challenges – from violent conflict to rapid population growth to environmental threat – are caused or exacerbated by global poverty and inequality.",NA,"000",NA
"There can be no secure future for any of us unless we promote greater global social justice.",NA,"107",NA
"Labour will continue to focus Britain’s development effort on the achievement of the international development targets by 2015 – including halving the proportion of the world’s population living in extreme poverty, reducing child and infant mortality by two-thirds, primary education for all children, and sustainable development plans in every country.",NA,"107",NA
"With Labour the aid budget will rise to 0.33 per cent of GNP by 2003-04, reaching £3.6 billion – a 45 per cent increase in real terms since 1997 level.",NA,"107",NA
"We remain committed to the UN target of 0.7 per cent of national income devoted to development and will make further substantial increases over the next Parliament.",NA,"107",NA
"We remain committed to our bill, blocked by the Tories, to consolidate our poverty-focused approach to development.",NA,"305",NA
"We are using this aid to support political and economic reform in developing countries.",NA,"107",NA
"Our aid is an investment to help countries put in place policies to raise the growth rate with greater equity, crack down on corruption, promote human rights, including for women and girls, and develop effective governance and democracy.",NA,"107",NA
"We will legislate to toughen controls over UK nationals who commit offences of corruption abroad.",NA,"107",NA
"Labour will champion increased effectiveness and a stronger focus on poverty reduction within international institutions – particularly the EU, but also the World Bank, IMF, UN and Commonwealth – with full support for poverty reduction strategies where they genuinely prioritise poverty reduction.",NA,"107",NA
"We are committed to international action to put the needs of children at the centre of these strategies.",NA,"107",NA
"By 2006 we want to raise to 70 per cent the proportion of EU aid going to low income countries, and work with the Commission, Parliament and other governments to strengthen the EU’s development effort.",NA,"107",NA
"Labour has led internationally on debt relief, providing 100 per cent relief for countries committed to spending the proceeds on poverty-reduction.",NA,"107",NA
"We will work to help more of the heavily indebted poor countries qualify for debt relief where this benefits the poor.",NA,"107",NA
"And we will work to prevent new debt burdens through international agreement not to give export credits for excessive military spending or prestige projects.",NA,"107",NA
"Education has a special place for Labour.",NA,"107",NA
"We will increase further our support for quality primary education for all, particularly for girls.",NA,"107",NA
"Our Imfundo project, part of an £800 million education programme, will bring together public and private sector commitment to use IT to ensure effective teacher training and education management.",NA,"107",NA
"We will give top priority to combating the spread of HIV/AIDS, which is inflicting massive human and economic costs across the developing world.",NA,"107",NA
"We will work for the creation of a global health fund to make essential drugs and commodities more accessible to the poor, focusing on TB, malaria and HIV/AIDS.",NA,"107",NA
"This will complement our existing support for the development of basic healthcare systems, and our new tax credits to incentivise research by the drug companies into the diseases of poverty.",NA,"107",NA
"Development goes much wider than aid and debt relief.",NA,"107",NA
"It is also about how we manage the global economy.",NA,"107",NA
"Our aim is to shape globalisation so that it works better for the world’s poor.",NA,"107",NA
"Trade is key but so is private investment.",NA,"107",NA
"We will promote socially responsible business practice through advisory services on codes of social responsibility, the ethical trading initiative, the Export Credit Guarantee Department’s new code of business principles, the Commonwealth Development Corporation’s partnership with the private sector, and our initiatives to encourage private investment in infrastructure.",NA,"107",NA
"Nowhere will our resolve be more tested than in Africa.",NA,"107",NA
"Labour is committed to strengthening our partnership for development with Africa.",NA,"107",NA
"We will work with reforming governments, international institutions, the private sector and civil society in support of nationally owned development strategies.",NA,"107",NA
"We will also redouble our efforts to prevent and resolve violent conflicts in Africa, using our new Africa conflict fund to provide help for security sector reform, demilitarisation programmes and tighter controls over small arms.",NA,"106",NA
"The environmental challenge",NA,NA,NA
"The poor make the smallest per capita contribution to climate change, but are often most affected when it happens.",NA,"501",NA
"We are convinced by the scientific evidence of climate change – and convinced that now is the time to act.",NA,"501",NA
"We need action at local, national and international level if we are to preserve the stability of our natural environment over the next 50 years.",NA,"501",NA
"The principle of mutual responsibility that governs our approach to social problems also applies to environmental issues.",NA,"501",NA
"The healthy future of our environment is one of the world’s great challenges.",NA,"501",NA
"We must make substantial changes in the way we work and live to safeguard all our futures.",NA,"501",NA
"The UK played a leading role in the Kyoto conference.",NA,"501",NA
"The targets for reducing greenhouse gas emissions agreed at that conference are a vital first step in the battle against global warming.",NA,"501",NA
"It is critical that the whole international community plays its part in making a reality of sustainable development.",NA,"501",NA
"We are determined to play a constructive role at the ‘Rio plus 10’ meeting in  South Africa next year.",NA,"501",NA
"We are one of the few countries to have met our 1992 obligations to hold greenhouse gases in 2000 below their 1990 levels.",NA,"305",NA
"In 1997 we set a target of reducing CO2 emissions by 20 per cent by 2010.",NA,"305",NA
"We will meet our obligations arising from the Kyoto protocol and have set out a detailed strategy to achieve more – a 23 per cent cut in greenhouse gases by 2010.",NA,"501",NA
"The Royal Commission on Environmental Pollution has said the UK will need to cut CO2 production by 60 per cent by 2050, so we need to press ahead with a radical agenda for the development of low carbon economic growth, embodied in our £700 million commitment to renewable energy.",NA,"501",NA
"In addition to our proposals for environmental technology and renewable energy described in ‘Prosperity for all’, we must also make progress in the following areas:",NA,NA,NA
"• We must make the market work for the environment.",NA,"501",NA
"Britain is developing the first national CO2 emissions trading system in the world.",NA,"501",NA
"It will help companies find the most efficient way of reducing emissions – and reward them for doing so.",NA,"501",NA
"Once the system is established here we will seek to extend it around the world.",NA,"501",NA
"• We will support hybrid and fuel cell vehicles, which already offer a halving of fuel consumption and CO2 emissions, with cheaper motoring to match – and for cleaner fuels and biofuels.",NA,"501",NA
"By increasing demand for new technologies we can boost innovation and the vitality of the UK car industry.",NA,"501",NA
"• It is imperative that we use natural resources more efficiently and recycle more.",NA,"501",NA
"We will continue to tax pollution and reward clean production.",NA,"501",NA
"We will develop environmental productivity indicators.",NA,"501",NA
"We have set a target for the recycling of 35 per cent of household waste by 2015, and will work with all local authorities to introduce kerbside recycling schemes wherever appropriate.",NA,"501",NA
"• Water management is a vital challenge for the future – for the environment and for the growing world population.",NA,"501",NA
"We will continue to make our contribution at home: leakage is down by almost 30 per cent since 1997, bills have been cut by 12 per cent and disconnections have been ended.",NA,"501",NA
"• Environmental protection and sustainable development go hand in hand.",NA,"501",NA
"We cannot protect the environment without addressing the development needs of the poor, and poverty reduction depends on safeguarding natural resources on which poor people depend.",NA,"501",NA
"• We will continue to provide leadership abroad, working for international agreement on climate change, improved integration of the environment in European policies and a strong global environment agency built around the current UN environment programme.",NA,"501",NA
"We will work to improve marine and forest conservation overseas and in the UK.",NA,"501",NA
"Britain can be pivotal to world affairs, using our alliances to advance our interests and values.",NA,"606",NA
"The key is to use our strengths of history and geography to engage with other countries, not retreat.",NA,"606",NA
"That is Labour’s promise.",NA,"606",NA
"How labour is strengthening your voice in the world:",NA,NA,NA
"by taking a lead in Europe, standing up for Britain’s rights and reforming Europe to promote jobs and deepen democracy",NA,"108",NA
"by supporting our armed forces, making sure our troops are always available and effective in times of crisis",NA,"104",NA
"by working to tackle global climate change, meeting our own tough targets and pushing other countries to meet theirs",NA,"501",NA
"by leading the fight against global poverty, with increased aid, better spent",NA,"107",NA
"The choices for Britain",NA,NA,NA
"These are our ambitions for Britain – and how they can be achieved.",NA,"305",NA
"Clear in our values, confident in our policies, we seek a new mandate from the British people.",NA,"305",NA
"We are proud of our record in government.",NA,"305",NA
"But we are not yet satisfied.",NA,"305",NA
"Labour is the party of reform and we fight this election as agents of change in Britain.",NA,"305",NA
"Change to our economy, so more people share the benefits of growth.",NA,"410",NA
"Change in our public services, so that they better advance equality of opportunity.",NA,"303",NA
"Change in our welfare system, so that we extend security, responsibility and independence.",NA,"504",NA
"Change to tackle crime and its causes.",NA,"605",NA
"Change to deepen our democracy.",NA,"202",NA
"Change to Britain’s role in the world.",NA,"107",NA
"The Conservatives were rejected in 1997 because they had failed.",NA,"305",NA
"The national debt had doubled; crime had doubled; we were 42nd in the world education league; one in five households was on benefit; and we were marginalised in Europe.",NA,"305",NA
"Yet instead of learning, the Conservatives have become more dogmatic, more extreme, more divided.",NA,"305",NA
"They are worse than ever.",NA,"305",NA
"The British people now face a choice.",NA,"000",NA
"New Labour stands in the political mainstream, rooted in the best values of the British people.",NA,"305",NA
"The Conservatives have veered to extreme positions.",NA,"305",NA
"This election will decide whether we continue the policies that have brought us economic stability, steady growth, investment in public services and targeted tax cuts for children and families, or whether we lurch back to boom and bust.",NA,"305",NA
"It will decide whether we put our schools, hospitals and police officers first, or put them second after unaffordable tax cuts.",NA,"305",NA
"It will decide whether we modernise the criminal justice system.",NA,"305",NA
"It will decide whether we stand for a positive engagement with Europe and the wider world, or retreat to the sidelines.",NA,"305",NA
"We want everyone to vote in this election.",NA,"000",NA
"But before you do, think of your job; think of your mortgage; think of your school and hospital; think of your children and your parents; think of police and crime prevention, think of the choice of leadership.",NA,"305",NA
"Think of who you want to succeed in Britain – the many or the few.",NA,"000",NA
"There is still much to do with new Labour – and a lot for you to lose under the Conservatives.",NA,"305",NA
"The choice is clear: for an ambitious and confident Britain, the choice is Labour.",NA,"305",NA
"25 steps to a better Britain",NA,NA,NA
"1 Basic skills for 750,000 people",NA,"411",NA
"2 Venture capital funds in every region",NA,"411",NA
"3 £180 billion investment in transport, with 25 local rail and train schemes",NA,"411",NA
"4 Raise the minimum wage to £4.20",NA,"408",NA
"5 £1,000 tax cut – the Children’s Tax Credit – for parents of newborn children",NA,"402",NA
"6 Every secondary school with a distinct ethos, mission or centre of excellence",NA,"506",NA
"7 Recruit an extra 10,000 teachers",NA,"506",NA
"8 More power to frontline staff",NA,"704",NA
"9 More health service workers – 20,000 more nurses, and at least 10,000 more doctors",NA,"504",NA
"10 Free access to national museums and galleries",NA,"502",NA
"11 An ‘Employment First’ interview for everyone coming on to benefits",NA,"504",NA
"12 Expanded support for children through tax and benefit reform",NA,"402",NA
"13 Extend and increase paid maternity leave and introduce paid paternity leave",NA,"504",NA
"14 New pension credit for lower- and middle-income pensioners and the Winter Fuel Payment retained",NA,"706",NA
"15 £900 million Neighbourhood Renewal Fund for jobs, education and crime prevention",NA,"605",NA
"16 An extra 6,000 police recruits raising police numbers to their highest-ever level",NA,"605",NA
"17 Double the amount of assets seized from drug traffickers and other major criminals",NA,"605",NA
"18 Increased sentence plus education and drug treatment for persistent offenders",NA,"605",NA
"19 A bill of rights for victims",NA,"605",NA
"20 New freedoms with new targets for local government",NA,"301",NA
"21 Lead economic reform in Europe",NA,"108",NA
"22 Work for the re-start of world trade talks",NA,"107",NA
"23 Strong, effective and responsive armed forces",NA,"104",NA
"24 Raise international aid towards the UN target",NA,"107",NA
"25 Be the first country to introduce greenhouse gas trading to cut pollution",NA,"501",NA
"The contract delivered",NA,NA,NA
"In the 1997 Labour manifesto Tony Blair said: ‘We set out in the manifesto that follows ten commitments, commitments that form our bond of trust with the people.",NA,"305",NA
"Judge us on them.",NA,"305",NA
"Have trust in us and we will repay that trust.",NA,"305",NA
"This is our contract with the people.",NA,"305",NA
"’ This is a summary of Labour’s record since 1997.",NA,"305",NA
"For more information on Labour’s policies, please visit our website at www.labour.org.uk, or contact your local Labour campaign team.",NA,"000",NA
"1. Education will be our number one priority, and we will increase the share of national income spent on education as we decrease it on the bills of economic and social failure.",NA,"506",NA
